Date,Wind_Speed(m/s),Temperature(C),Humidity(%),Power_Output(kW)
2019-11-20,3.17,22.3,88.28,38.39448810360421
2019-11-21,4.0,22.29,86.31,77.15689547615932
2019-11-22,4.26,20.59,83.03,93.85013074816965
2019-11-23,3.94,19.88,82.21,74.45912444452004
2019-11-24,3.85,20.6,83.27,69.27267522199317
2019-11-25,4.28,20.91,82.63,95.06381775881343
2019-11-26,4.61,20.44,82.43,119.01028220144684
2019-11-27,4.45,21.38,85.63,106.62229590978741
2019-11-28,5.0,21.97,85.81,150.89342015440192
2019-11-29,4.43,22.12,84.76,104.896851202862
2019-11-30,4.84,22.27,86.67,136.69387945888315
2019-12-01,5.0,22.16,87.65,150.75350535145634
2019-12-02,4.11,21.21,86.76,84.04940865812536
2019-12-03,4.7,20.92,84.75,125.85633449009985
2019-12-04,5.23,21.1,82.37,173.33246530362223
2019-12-05,5.0,20.49,80.91,151.83347513679237
2019-12-06,4.65,19.91,78.65,122.4257684250246
2019-12-07,4.3,20.81,82.29,96.44309266585118
2019-12-08,4.22,21.47,80.75,90.94040205017778
2019-12-09,4.29,20.85,78.64,95.78932938720567
2019-12-10,3.58,20.8,78.37,55.678655208474034
2019-12-11,2.98,21.24,76.79,32.06400620215874
2019-12-12,2.63,21.39,75.28,22.03172572446766
2019-12-13,3.23,22.17,78.39,40.677278370287546
2019-12-14,3.93,21.67,83.11,73.37718798160378
2019-12-15,4.01,21.46,78.76,78.04633443918752
2019-12-16,3.85,21.58,79.13,69.03747629725915
2019-12-17,4.75,21.11,77.04,129.9141852296928
2019-12-18,4.54,21.3,76.76,113.3542014096015
2019-12-19,4.66,21.26,75.44,122.6165226961286
2019-12-20,3.7,20.97,76.17,61.439797583766214
2019-12-21,3.35,21.14,79.4,45.55788123408568
2019-12-22,3.36,22.05,74.85,45.82650913809305
2019-12-23,3.19,21.52,72.46,39.305628449818336
2019-12-24,3.17,21.87,72.9,38.51770969045707
2019-12-25,3.43,22.78,76.42,48.60606854164206
2019-12-26,2.46,23.64,69.89,17.88462351076881
2019-12-27,3.15,22.82,69.06,37.67094030498384
2019-12-28,3.55,22.07,73.57,54.051291155358626
2019-12-29,3.7,22.21,71.97,61.17343378046285
2019-12-30,3.31,22.15,72.31,43.805292017485534
2019-12-31,3.47,22.7,73.87,50.35534259972296
2020-01-01,3.41,22.9,74.47,47.748400106394804
2020-01-02,3.31,23.45,73.02,43.583997582134764
2020-01-03,2.72,23.88,72.03,24.14783161931211
2020-01-04,2.04,24.38,72.06,10.16772383833192
2020-01-05,2.63,24.15,74.21,21.801172935466955
2020-01-06,4.55,23.64,72.34,113.13367467540351
2020-01-07,4.36,22.47,70.75,100.00898113036344
2020-01-08,2.82,22.33,69.04,27.07911399871153
2020-01-09,2.56,22.58,69.05,20.239171855527434
2020-01-10,4.44,21.96,71.28,105.8160649252758
2020-01-11,4.24,21.19,65.59,92.47182481574644
2020-01-12,3.89,21.36,68.71,71.34317272811147
2020-01-13,1.9,21.96,68.12,8.294675498242487
2020-01-14,2.89,21.46,63.42,29.258544761549594
2020-01-15,3.52,20.44,60.38,53.08515463994164
2020-01-16,3.36,20.43,64.36,46.15551092608852
2020-01-17,3.71,21.52,66.75,61.86477329719298
2020-01-18,4.33,23.1,71.85,97.71147571138485
2020-01-19,3.46,23.48,68.94,49.79821757103427
2020-01-20,4.01,23.02,61.73,77.71638452503551
2020-01-21,4.22,21.87,59.43,90.99047301223897
2020-01-22,4.73,21.97,64.36,128.0168873639813
2020-01-23,4.38,22.6,62.42,101.4281446549394
2020-01-24,3.85,22.12,56.4,69.05025511392408
2020-01-25,3.33,21.42,50.77,44.82114396053082
2020-01-26,3.19,22.09,54.92,39.28871437749853
2020-01-27,3.07,22.83,54.76,34.923800800943276
2020-01-28,3.32,23.76,56.05,44.01015476485403
2020-01-29,2.84,23.81,56.6,27.541398471209206
2020-01-30,2.26,24.26,55.7,13.856977446449935
2020-01-31,3.18,24.1,56.0,38.6251241765266
2020-02-01,4.82,23.78,60.85,134.5912569016033
2020-02-02,4.84,23.64,58.44,136.381638929083
2020-02-03,4.11,23.56,55.58,83.5624575614691
2020-02-04,4.07,23.61,57.31,81.11583836109972
2020-02-05,3.69,23.76,57.31,60.416747743120155
2020-02-06,3.1,24.04,54.94,35.7950372223482
2020-02-07,3.74,24.51,56.61,62.734419938944676
2020-02-08,2.75,25.4,51.98,24.87038489464945
2020-02-09,4.58,24.3,58.96,115.26916139902099
2020-02-10,5.19,24.52,55.74,167.65655000611244
2020-02-11,5.51,24.09,55.04,200.95856612169848
2020-02-12,4.79,23.36,52.52,132.42190459413595
2020-02-13,3.77,23.71,50.17,64.49481787578789
2020-02-14,2.59,24.31,48.29,20.870278299582484
2020-02-15,2.66,24.72,39.26,22.59822029702515
2020-02-16,3.98,24.08,37.45,75.88848090971116
2020-02-17,3.88,23.31,36.45,70.51438349559834
2020-02-18,4.32,23.72,45.81,97.0832337998258
2020-02-19,3.77,24.3,52.06,64.34020639821607
2020-02-20,4.42,24.14,46.66,103.81214720615537
2020-02-21,4.33,23.92,44.1,97.70580155343804
2020-02-22,4.39,24.36,52.06,101.56757271809153
2020-02-23,4.18,25.06,49.12,87.48053753744821
2020-02-24,4.23,25.39,50.2,90.53484860581595
2020-02-25,3.09,25.86,49.88,35.23134368960448
2020-02-26,3.94,26.47,52.76,72.84426632910554
2020-02-27,3.65,25.84,55.98,58.02743626829078
2020-02-28,4.47,26.17,52.54,106.49489593420743
2020-02-29,3.82,26.53,50.11,66.39711236774934
2020-03-01,3.77,26.96,49.61,63.72601101327633
2020-03-02,2.31,26.22,52.17,14.695404845632847
2020-03-03,2.23,27.66,47.46,13.158451123856342
2020-03-04,1.39,27.98,47.82,3.182705747655499
2020-03-05,3.95,27.55,50.19,73.1298595798858
2020-03-06,3.38,27.23,52.74,45.85869096527766
2020-03-07,3.49,25.12,64.66,50.81053203649681
2020-03-08,3.39,27.45,56.57,46.20440633300956
2020-03-09,3.36,27.77,51.25,44.967637140263285
2020-03-10,3.8,27.82,41.35,65.1261987362887
2020-03-11,3.4,27.55,45.62,46.66751539207162
2020-03-12,3.69,27.49,38.87,59.725110587565304
2020-03-13,4.27,26.77,37.82,92.80239509211992
2020-03-14,4.01,27.04,46.07,76.70130957820146
2020-03-15,4.27,27.67,48.5,92.36230964191135
2020-03-16,4.45,27.78,47.28,104.51719602255628
2020-03-17,5.09,27.15,44.42,156.8350916317818
2020-03-18,4.3,26.86,39.12,94.72492004083615
2020-03-19,2.98,27.67,36.58,31.44708632417328
2020-03-20,2.96,27.68,41.86,30.794407561063668
2020-03-21,2.59,28.43,38.96,20.581858740405284
2020-03-22,2.54,29.08,39.06,19.36645884668269
2020-03-23,3.49,28.9,40.77,50.25735562584513
2020-03-24,3.96,28.3,39.59,73.59311165206906
2020-03-25,4.21,27.52,46.03,88.60286819706499
2020-03-26,4.73,27.58,44.67,125.6522716591257
2020-03-27,4.39,26.97,45.85,100.66727100523053
2020-03-28,4.15,26.95,36.73,85.15287257064267
2020-03-29,3.99,27.1,32.77,75.67789438623319
2020-03-30,4.73,27.53,32.87,125.88019195878249
2020-03-31,4.49,27.62,34.73,107.61199207329786
2020-04-01,4.14,28.3,37.97,84.11126840052872
2020-04-02,4.02,29.21,38.23,76.74957357602085
2020-04-03,4.57,28.88,39.58,112.87063373572755
2020-04-04,3.85,28.27,41.6,67.61694474020936
2020-04-05,3.98,29.15,47.38,74.39416061213063
2020-04-06,2.53,28.42,53.76,19.14376612208474
2020-04-07,2.69,24.66,64.53,23.307862698550153
2020-04-08,1.25,27.53,53.9,2.3165582217977785
2020-04-09,3.08,26.7,61.57,34.7281114147813
2020-04-10,3.79,26.86,55.4,64.71990582230129
2020-04-11,4.05,26.52,55.21,79.07732332033535
2020-04-12,3.83,27.21,47.92,66.77044557062966
2020-04-13,4.66,27.78,41.07,120.12774691650483
2020-04-14,5.29,27.54,35.37,176.0255123585095
2020-04-15,3.94,27.19,38.87,72.78479123621739
2020-04-16,4.12,28.34,45.84,82.79172238057525
2020-04-17,4.39,29.48,46.87,99.72027238831835
2020-04-18,4.85,29.78,45.41,134.34752737218506
2020-04-19,5.14,29.34,46.8,160.1438481882736
2020-04-20,4.84,28.78,45.44,134.0136731743301
2020-04-21,3.35,28.88,39.62,44.45946068512268
2020-04-22,3.3,29.84,46.22,42.305215836485075
2020-04-23,2.8,30.2,47.33,25.802767377407054
2020-04-24,2.37,28.8,55.44,15.710113431564135
2020-04-25,2.28,27.87,62.28,14.02323717909216
2020-04-26,4.01,28.37,56.88,76.20508903929047
2020-04-27,2.72,27.47,60.22,23.85281544707856
2020-04-28,2.93,26.61,71.49,29.8686737930367
2020-04-29,3.56,23.42,79.26,54.19379947169331
2020-04-30,2.97,27.24,60.38,31.07946570877035
2020-05-01,2.57,27.99,60.05,20.080793013408755
2020-05-02,2.34,28.72,57.0,15.122133677621584
2020-05-03,2.84,28.56,55.36,27.05760731031378
2020-05-04,3.07,29.79,49.48,34.05060351788194
2020-05-05,3.22,29.44,50.8,39.33312795249147
2020-05-06,3.07,28.44,55.64,34.1923607353558
2020-05-07,1.97,28.37,59.4,9.03213609547784
2020-05-08,2.84,28.37,57.61,27.06822672309008
2020-05-09,4.02,29.52,49.17,76.5329299055393
2020-05-10,4.43,28.75,49.7,102.7065029771923
2020-05-11,4.32,28.58,49.49,95.30759391131993
2020-05-12,3.62,27.77,53.57,56.21687504963474
2020-05-13,3.02,29.06,39.19,32.55315482538395
2020-05-14,3.53,29.42,46.45,51.86079437037374
2020-05-15,3.54,30.03,39.97,52.23821616533364
2020-05-16,3.96,30.25,40.33,73.06149232807867
2020-05-17,3.06,28.65,54.06,33.840281661874194
2020-05-18,7.26,25.75,70.22,455.97549696455127
2020-05-19,7.48,27.45,61.87,495.9891229426522
2020-05-20,5.9,28.54,57.06,242.55763496546723
2020-05-21,4.87,28.75,55.83,136.32588323772865
2020-05-22,5.08,28.85,49.33,154.82440343065042
2020-05-23,2.43,30.62,42.06,16.854179586647966
2020-05-24,3.32,30.82,45.97,42.92383325680144
2020-05-25,2.11,28.98,61.46,11.068566133152698
2020-05-26,2.39,28.8,64.73,16.088903898736426
2020-05-27,2.63,27.39,73.56,21.52964608879234
2020-05-28,2.63,27.16,71.57,21.55487192208267
2020-05-29,3.46,24.53,80.29,49.533150733126725
2020-05-30,1.9,25.68,72.94,8.172657387519385
2020-05-31,3.32,26.36,70.31,43.502639140670524
2020-06-01,3.35,25.15,77.56,44.86302435559435
2020-06-02,4.22,25.15,72.43,89.73450850829029
2020-06-03,4.88,24.3,77.64,139.13927925910076
2020-06-04,4.83,24.02,78.72,135.0368309292885
2020-06-05,4.64,25.25,71.74,119.24609153174202
2020-06-06,4.44,24.44,75.63,104.76180313079178
2020-06-07,5.2,25.87,66.94,167.54017985081683
2020-06-08,5.84,25.05,65.29,238.12187447425066
2020-06-09,5.5,25.28,60.98,198.83545978852027
2020-06-10,6.42,25.65,69.2,315.4709873340047
2020-06-11,6.47,23.66,79.47,325.00996862307426
2020-06-12,7.75,23.45,74.27,559.35725570725
2020-06-13,7.46,24.58,67.73,497.08770488308136
2020-06-14,8.04,24.0,70.56,623.4627733944873
2020-06-15,6.74,25.78,69.53,364.8365887371925
2020-06-16,6.63,25.49,71.59,347.564494821701
2020-06-17,6.0,24.61,75.14,258.37222049929113
2020-06-18,6.16,24.59,71.15,279.7495596136847
2020-06-19,5.54,24.38,70.6,203.6738709137776
2020-06-20,5.54,24.55,68.52,203.58977007482991
2020-06-21,5.4,25.11,69.26,188.12035850543117
2020-06-22,5.9,24.33,70.86,246.05526521774658
2020-06-23,5.18,24.07,66.03,166.77710308169864
2020-06-24,3.92,24.52,71.79,72.1058401292618
2020-06-25,1.95,23.82,81.57,8.890282340115021
2020-06-26,2.77,24.3,80.08,25.439492026748162
2020-06-27,3.41,23.79,84.36,47.53258762754012
2020-06-28,4.0,23.98,85.66,76.65145557581894
2020-06-29,3.33,23.74,86.5,44.263279762252054
2020-06-30,4.05,23.74,83.26,79.65839818526432
2020-07-01,5.02,23.0,81.09,152.17238394561693
2020-07-02,6.41,22.14,82.79,317.81707968666717
2020-07-03,5.96,22.49,84.76,255.07163050407294
2020-07-04,7.29,23.18,79.35,465.78268797619086
2020-07-05,6.55,22.36,79.64,338.91747215050987
2020-07-06,5.95,23.37,79.56,253.05848333256148
2020-07-07,6.03,23.2,80.51,263.5512297442414
2020-07-08,3.42,22.58,87.31,48.165348277267555
2020-07-09,3.11,22.4,87.5,36.24399836758055
2020-07-10,3.51,22.89,82.82,52.02993022044082
2020-07-11,3.18,22.67,83.92,38.72012086852551
2020-07-12,3.68,23.64,83.22,59.78361788223463
2020-07-13,3.72,22.78,84.59,61.953673307117555
2020-07-14,4.37,22.95,85.22,100.36091209100844
2020-07-15,5.51,22.87,83.14,201.28250863539336
2020-07-16,5.37,22.76,83.55,186.39838438440688
2020-07-17,4.56,22.76,83.34,114.13617486343479
2020-07-18,2.93,23.48,82.59,30.19560383342933
2020-07-19,2.57,23.63,81.2,20.368144866527164
2020-07-20,2.95,23.17,87.36,30.83984448977959
2020-07-21,2.53,23.83,81.11,19.416837420389484
2020-07-22,3.02,23.77,82.51,33.02724079558559
2020-07-23,1.25,23.25,85.64,2.345953857254736
2020-07-24,2.76,23.35,83.97,25.247843598597594
2020-07-25,2.34,22.66,83.72,15.428683914687065
2020-07-26,4.02,22.35,83.94,78.32049266633148
2020-07-27,4.48,23.24,80.8,108.06025167601602
2020-07-28,3.7,23.29,84.96,60.83564316239967
2020-07-29,3.49,22.27,88.98,51.23748745450571
2020-07-30,3.06,22.73,90.38,34.46878586181826
2020-07-31,3.17,23.08,85.49,38.288129413393165
2020-08-01,4.25,22.58,87.63,92.42912786109436
2020-08-02,5.54,22.03,89.32,205.13315190536701
2020-08-03,6.84,22.73,85.0,385.188245894906
2020-08-04,8.47,22.3,83.42,732.7487676561952
2020-08-05,9.82,22.59,83.12,1140.67359087643
2020-08-06,7.89,23.96,81.94,588.5545744597498
2020-08-07,7.01,23.56,83.79,413.3347462257756
2020-08-08,6.41,22.51,84.63,317.2994290367068
2020-08-09,5.87,21.87,86.26,244.244627359519
2020-08-10,4.59,22.33,86.08,116.56681059859967
2020-08-11,5.36,22.97,83.58,185.20629459305513
2020-08-12,5.47,22.65,84.96,197.06274964252052
2020-08-13,5.3,22.65,84.07,179.27104893746989
2020-08-14,5.82,22.6,83.16,237.45271487186804
2020-08-15,6.05,22.95,81.8,266.40533597982477
2020-08-16,5.38,23.08,83.38,187.21063978101694
2020-08-17,5.02,23.19,83.77,152.01617924715978
2020-08-18,5.03,23.43,83.48,152.7875096216837
2020-08-19,4.97,23.23,83.9,147.49378981045535
2020-08-20,5.06,23.11,83.62,155.73032460172533
2020-08-21,4.56,23.48,83.13,113.81771530000371
2020-08-22,3.93,23.57,84.3,72.82562726724659
2020-08-23,3.12,23.27,85.14,36.47895691374628
2020-08-24,2.52,23.91,81.95,19.179705498199098
2020-08-25,2.43,24.36,78.41,17.173912391779236
2020-08-26,2.5,23.34,83.14,18.76605545969841
2020-08-27,3.03,23.27,81.86,33.42408883759308
2020-08-28,3.36,23.72,77.83,45.51753679472535
2020-08-29,3.35,24.32,78.54,45.00348415830644
2020-08-30,2.61,23.94,82.97,21.304003334509385
2020-08-31,2.83,23.69,84.14,27.18121400083026
2020-09-01,4.31,22.44,89.98,96.42918023615715
2020-09-02,4.29,22.4,91.18,95.09635898250873
2020-09-03,2.88,22.88,87.99,28.72702747090468
2020-09-04,2.41,23.86,84.27,16.775067300413156
2020-09-05,2.56,24.15,83.49,20.085187496298552
2020-09-06,2.21,23.79,86.35,12.93627593380393
2020-09-07,3.41,23.32,87.11,47.60628037289005
2020-09-08,2.0,23.73,82.57,9.59415288167036
2020-09-09,2.93,23.29,86.64,30.204891496779275
2020-09-10,2.47,22.0,89.57,18.181839980839285
2020-09-11,5.49,21.92,88.22,199.73704248052465
2020-09-12,5.26,21.25,88.17,176.13290688227806
2020-09-13,5.58,20.61,86.31,210.83616362264996
2020-09-14,6.25,21.65,82.84,295.1675667584497
2020-09-15,5.16,22.46,84.51,165.55203941055612
2020-09-16,4.86,22.9,85.4,138.07213123490763
2020-09-17,4.7,22.86,84.72,124.90788933536115
2020-09-18,5.75,22.39,86.2,229.10418606263522
2020-09-19,5.75,22.23,87.62,229.21496900645644
2020-09-20,7.74,20.89,87.42,562.0142863386478
2020-09-21,8.04,20.96,84.69,629.918808654161
2020-09-22,7.0,20.78,81.51,416.14197330274396
2020-09-23,5.43,21.84,81.49,193.4483608205751
2020-09-24,4.38,22.16,82.21,101.39509539192952
2020-09-25,2.56,21.62,87.8,20.276354962351526
2020-09-26,4.37,20.56,90.92,101.24862520041209
2020-09-27,3.09,21.91,86.51,35.6211139966215
2020-09-28,2.83,23.13,84.05,27.241251178192737
2020-09-29,3.5,22.87,88.84,51.55796104593078
2020-09-30,3.82,21.98,89.06,67.26562997406303
2020-10-01,4.37,21.7,83.0,100.8745793243519
2020-10-02,2.66,22.67,83.55,22.662973919739436
2020-10-03,4.28,22.32,87.43,94.49867351235314
2020-10-04,4.15,21.21,88.17,86.5158122955461
2020-10-05,3.94,22.19,83.11,73.78928419696263
2020-10-06,2.94,22.85,83.22,30.579017333404458
2020-10-07,3.02,23.07,85.24,33.10821500166165
2020-10-08,2.06,22.61,83.94,10.528292420725942
2020-10-09,1.18,23.04,82.39,1.9758011098069526
2020-10-10,2.94,22.27,92.1,30.620796805278022
2020-10-11,4.07,21.59,89.92,81.47322924159813
2020-10-12,5.17,21.72,89.01,166.92454636435272
2020-10-13,5.38,21.1,92.11,188.50538931204693
2020-10-14,6.56,21.4,86.4,341.5180138200373
2020-10-15,4.92,21.76,87.14,143.86504967414066
2020-10-16,3.06,22.2,85.7,34.557218974956925
2020-10-17,1.89,21.89,80.82,8.15634220649505
2020-10-18,1.85,22.34,86.43,7.631670318152429
2020-10-19,2.22,22.12,90.27,13.1938171761026
2020-10-20,2.28,22.16,89.89,14.291053158906049
2020-10-21,2.4,22.28,89.87,16.660540017781774
2020-10-22,2.17,22.08,89.96,12.324593635318946
2020-10-23,2.02,22.14,90.8,9.938213942373872
2020-10-24,1.91,22.48,88.97,8.391762941815815
2020-10-25,1.27,22.88,82.45,2.464772695064365
2020-10-26,1.9,22.66,83.5,8.259466634471561
2020-10-27,2.75,21.55,84.09,25.15028327078939
2020-10-28,3.0,21.29,84.62,32.68329428981589
2020-10-29,3.03,20.89,86.68,33.71958322695998
2020-10-30,2.68,21.39,82.93,23.295268405909276
2020-10-31,2.1,21.95,78.4,11.188477542101829
2020-11-01,1.73,22.27,79.5,6.246920840285187
2020-11-02,1.95,22.58,83.66,8.931482370303813
2020-11-03,2.62,22.59,84.78,21.65990186024296
2020-11-04,2.6,22.92,86.05,21.137494169529276
2020-11-05,3.05,22.52,85.14,34.17865770552082
2020-11-06,2.82,22.45,84.81,27.023177460328867
2020-11-07,3.09,22.78,86.83,35.498680451770255
2020-11-08,3.88,22.39,87.45,70.38325938932066
2020-11-09,3.25,21.04,84.98,41.592946141126546
2020-11-10,3.3,18.78,80.12,43.94244949835066
2020-11-11,3.78,19.53,87.42,65.81087034375233
2020-11-12,3.82,21.62,90.33,67.35243858679273
2020-11-13,4.11,21.97,88.69,83.78409904929318
2020-11-14,4.36,21.82,87.42,100.09341902007688
2020-11-15,4.43,22.17,89.26,104.82895959473159
2020-11-16,4.27,21.84,90.03,93.99051697572268
2020-11-17,4.34,21.55,88.11,98.82006692295914
2020-11-18,3.52,21.71,87.6,52.693060937924535
2020-11-19,3.8,21.53,86.34,66.34909590032623
2020-11-20,3.44,20.59,83.11,49.417212834924236
2020-11-21,2.77,19.0,77.15,25.972978660064655
2020-11-22,2.83,18.12,75.36,27.794615099230004
2020-11-23,2.95,18.26,81.3,31.450905807828356
2020-11-24,3.47,20.32,87.02,50.75664935010017
2020-11-25,5.05,21.03,88.48,155.9977251550956
2020-11-26,8.63,19.14,94.28,783.9048621781903
2020-11-27,5.48,19.59,89.7,200.43704530624413
2020-11-28,3.32,20.54,87.51,44.41479400921512
2020-11-29,3.72,20.98,87.76,62.37161942893647
2020-11-30,4.18,20.7,86.76,88.59339674364966
2020-12-01,3.72,19.59,82.3,62.7393878066223
2020-12-02,4.27,19.78,83.6,94.80430944907
2020-12-03,5.14,19.92,91.82,165.15313204941762
2020-12-04,5.02,20.71,91.11,153.38866283330353
2020-12-05,4.4,21.06,87.34,103.18051435828427
2020-12-06,4.92,21.54,88.1,143.97553026617618
2020-12-07,4.85,21.78,88.47,137.7826549773413
2020-12-08,4.54,21.34,88.22,113.21288893488166
2020-12-09,3.88,21.25,87.39,70.69856698360958
2020-12-10,2.72,19.48,79.21,24.542358416439154
2020-12-11,2.6,18.85,78.66,21.48808634886514
2020-12-12,2.64,18.4,79.62,22.532205473141765
2020-12-13,2.36,18.5,79.33,16.09058335089498
2020-12-14,2.81,18.94,81.44,27.11114742964591
2020-12-15,3.55,18.89,81.72,54.67483129575272
2020-12-16,3.85,20.52,85.5,69.28011968942208
2020-12-17,4.15,20.94,86.22,86.62287493930033
2020-12-18,3.77,19.42,86.32,65.3238987547595
2020-12-19,4.23,19.85,85.2,92.12715069126281
2020-12-20,4.29,19.09,82.98,96.40399435171885
2020-12-21,3.65,17.2,81.97,59.81175452964541
2020-12-22,2.99,18.04,79.68,32.779433094806265
2020-12-23,2.72,19.19,79.83,24.56839307235691
2020-12-24,2.62,20.14,81.48,21.8738638872888
2020-12-25,3.1,20.11,82.8,36.23316492171848
2020-12-26,3.25,18.68,80.49,41.99001038369349
2020-12-27,2.97,18.28,79.97,32.09583507337283
2020-12-28,2.19,18.67,74.68,12.854306325177173
2020-12-29,3.33,19.89,78.82,44.96489455902985
2020-12-30,4.04,21.09,84.03,79.88551170851575
2020-12-31,4.93,21.08,84.78,145.16133648586595
2021-01-01,4.29,18.87,81.29,96.49902358536579
2021-01-02,3.93,19.86,84.14,73.88690026015982
2021-01-03,4.2,20.95,82.54,89.81899000318671
2021-01-04,4.69,21.01,80.6,125.05949077235044
2021-01-05,3.74,20.98,86.53,63.39031107886892
2021-01-06,3.33,21.7,86.4,44.61963506559397
2021-01-07,3.29,21.16,87.96,43.11539813250666
2021-01-08,3.4,22.02,85.13,47.43965919415231
2021-01-09,3.86,22.21,83.32,69.37827956355964
2021-01-10,3.79,21.39,82.98,65.88383756300055
2021-01-11,3.65,20.86,82.66,58.971941918143266
2021-01-12,4.62,20.05,82.01,119.97147349245465
2021-01-13,4.7,20.66,77.67,126.06510781978479
2021-01-14,4.08,20.41,79.63,82.53194622191455
2021-01-15,3.85,21.23,76.72,69.14658766340486
2021-01-16,3.49,21.45,72.58,51.48374600800019
2021-01-17,3.43,21.12,74.65,48.92592738709135
2021-01-18,3.83,20.16,73.55,68.37380751489835
2021-01-19,3.33,20.17,74.28,44.93466112769364
2021-01-20,2.13,20.87,71.24,11.73135879108003
2021-01-21,1.53,22.27,71.25,4.324777975714187
2021-01-22,2.76,22.55,72.91,25.355817619283783
2021-01-23,2.76,21.83,71.33,25.429827551642322
2021-01-24,2.67,21.05,69.06,23.0958651470455
2021-01-25,3.22,19.72,66.74,40.72340957846632
2021-01-26,3.26,19.64,61.53,42.29161819644615
2021-01-27,3.51,19.19,65.51,52.857918425901616
2021-01-28,4.09,20.04,68.92,83.33719329277503
2021-01-29,3.65,21.06,69.02,59.00165358788811
2021-01-30,2.89,21.74,67.06,29.21730032483265
2021-01-31,4.02,21.63,62.62,78.70328283884044
2021-02-01,4.33,20.36,60.89,98.83685903877456
2021-02-02,4.33,20.87,66.47,98.59728950889836
2021-02-03,3.99,21.49,68.2,76.95363920576612
2021-02-04,3.38,21.07,63.85,46.87374006367024
2021-02-05,2.98,20.61,63.04,32.18195374981779
2021-02-06,3.72,20.6,60.9,62.61715233758042
2021-02-07,4.47,20.16,50.85,108.91527390981183
2021-02-08,4.36,19.81,58.62,101.13326509432038
2021-02-09,4.26,19.69,61.61,94.35089615723165
2021-02-10,3.38,19.5,55.57,47.1844612868251
2021-02-11,3.47,20.07,58.48,50.933937250880554
2021-02-12,3.49,20.3,57.87,51.77810950701541
2021-02-13,3.2,20.54,57.24,39.88008527080401
2021-02-14,2.39,20.8,55.54,16.601491893348506
2021-02-15,2.19,21.85,55.69,12.722809598185629
2021-02-16,2.8,22.52,57.46,26.519285415118894
2021-02-17,3.75,22.71,56.9,63.66460672107652
2021-02-18,4.71,22.23,60.86,126.32019859009095
2021-02-19,3.84,22.06,62.7,68.48597319344482
2021-02-20,4.39,21.47,73.36,102.4522892483528
2021-02-21,5.11,20.95,74.29,161.88873729449273
2021-02-22,3.13,22.36,63.27,37.044583824693575
